Sample_ID,Feedstock_Type,Temperature_C,Moisture_%,pH,EC_dS_m,RH_%,NIR_Intensity,RGB_R,RGB_G,RGB_B,Texture_Entropy,Color_Variance,Maturity_Index,Contamination_Risk,Nutrient_Score
3287,AgroByproduct,45.28338779483595,64.1519465901754,5.334254419065574,1.9318639422018928,54.13503908163136,0.4699639263800011,99,105,103,7.596591877585826,18.417285321106366,0.5452568778347091,0.4958608572596262,0.6501029097095546
3288,FoodWaste,56.31854835016094,64.16004775304953,7.2226368368710006,2.5735361885529895,72.81902365688717,0.33897643504316866,192,96,198,5.056817543605968,47.87513700112209,0.3400739279212201,0.4940920069313063,0.5180030950662514
3289,PaperResidue,25.165717066872936,48.63390126383164,5.625623066731942,2.4075899599453425,63.66498533050209,0.7533127986718653,109,123,193,3.632524195207095,63.37066705275223,1.0,0.436852153982378,0.5323526994750696
3290,CropResidue,34.24898109521846,43.50983380820506,5.491728971620991,3.6365841456364274,55.30505797209872,0.36894787074587354,96,77,84,4.6296193010492335,97.29630490193613,0.792106519288881,0.5566594025923819,0.5311511251017685
3291,FoodWaste,55.04042402791963,75.66287628655968,7.328439784591031,0.4532066092334035,68.0299539341796,0.36421439301578795,67,105,89,2.8270650710004777,77.66843570520062,0.3277343991193127,0.23378215759863485,0.6010139169652104
3292,FoodWaste,57.122709780979335,73.31027300656756,6.031599971932117,2.325767697128521,73.81539794443448,0.708203074403367,102,115,181,5.929675257357432,43.26258964092887,0.4148256164460176,0.5061767969116138,0.5120910691304388
3293,CropResidue,50.89721300013358,56.51594896891859,7.557811636128451,1.9256105861668842,71.39719383999744,0.424504733038566,158,120,85,7.39813103887293,30.345432134348886,0.4591401834452182,0.5178974628049753,0.5906875727538186
3294,AgroByproduct,34.55028434148204,75.48702424700159,7.771312759357871,1.2866092149528618,76.38652739927898,0.6017134092669877,114,185,64,6.603080438867158,57.74328621904357,0.76042748675855,0.40483295103692357,0.6596954907583538
3295,FoodWaste,54.895489810734375,74.09217479520876,6.6423375864393615,1.676521199983649,80.0070158355417,0.4707281684206143,158,85,163,1.8095723967861672,84.1576838932439,0.366133472174186,0.2975690648781186,0.5429895904104001
3296,Manure,58.61432691278851,34.824154588708566,7.3908704780238095,0.6716379304065776,78.63263318884962,0.329505514725834,129,114,141,5.8326431488397885,12.232374800855176,0.40200810865244124,0.3146939456153735,0.796769794302254
3297,CropResidue,52.18250267504191,58.44130598965152,8.178874074271906,2.341061832210977,74.41205332432077,0.8775604281809402,110,80,124,2.995433349906317,35.5733129002697,0.5705398245368927,0.3874172366390683,0.5660642964101481
3298,PaperResidue,25.0,80.07978937676613,6.233297062030791,2.5022750061729386,78.21183034311026,0.17890583560296605,76,137,114,1.2658208097383488,28.828210754425285,0.7674919635055064,0.3559911975462663,0.46472667093782083
3299,HorticWaste,46.24594808915977,36.14622143633284,7.689314957369304,1.096886319121353,60.49017588681076,0.32506359437458804,133,188,69,3.7300380004300715,65.94996950348431,0.5680701392115591,0.30128361827624045,0.6978632411712666
3300,AgroByproduct,50.852400642918155,38.239358177760366,6.37763230442582,2.439130667927254,62.2027305121056,0.4746128243478039,190,149,149,4.181165872870111,52.119320153244296,0.5296783044443988,0.41005460922656695,0.6765647502481167
3301,CropResidue,39.843826696777356,69.39923698847818,7.002732756633512,2.5764239965060556,63.8995578476633,0.8516926753059719,164,126,105,1.1484467171793253,59.27522030760831,0.7504334942076485,0.3377687516030627,0.5323803261977409
3302,HorticWaste,46.8667692409759,79.38516767046437,6.5019401041620375,1.5770187174768107,75.1149853615649,0.9272966391039268,167,150,114,6.909263891391232,46.95320034240778,0.6078516609407867,0.4605156223835721,0.5873787287852308
3303,HorticWaste,39.865408386438276,55.801342224006795,6.531526005702519,2.5918737071746345,83.30668327932588,0.401321526430676,88,117,52,7.598054374391521,49.80395495518459,0.6556842228939206,0.5709165146375682,0.5838036301932547
3304,PaperResidue,36.38406604113254,52.95902761206294,6.712311552169021,2.551594975346108,91.50754310944933,0.3954608761175575,118,166,194,4.2994599209962345,58.50826522990146,0.7313020563773894,0.4738626616495345,0.5165021960085687
3305,FoodWaste,60.105908172534384,34.513330109252635,6.520675263728664,2.308092288521886,79.11881611220167,0.3929438809885887,87,53,105,1.491904943315635,65.6458827307755,0.4088195187342222,0.3382874594178268,0.5905687253554004
3306,PaperResidue,47.15068670252266,55.52560802309445,6.894932836259755,3.284058373364029,58.65384629081164,0.8466244585073036,146,57,86,5.580823844818411,56.68974256082895,0.6501943680870157,0.5829524252943595,0.4747458652856097
3307,FoodWaste,33.94020353833304,37.92056368428517,7.93490055394527,3.5452095352592528,78.15962680590083,0.40748042322488365,197,109,124,1.6188245927988634,73.23459705996454,0.8261009642874745,0.44614005016822844,0.5218983958684671
3308,FoodWaste,31.233999684611845,54.68031865458344,5.898085228595467,3.59029173111868,82.77814439488563,0.8236430823428611,154,186,126,7.009551182657169,15.42306070856541,0.9479457039305781,0.6520491469428671,0.48612477613489913
3309,CropResidue,36.39017894658138,79.66165068739632,7.342858185067671,1.6365474810183889,69.74056171252322,0.8391545965693424,68,161,118,7.277184576730399,52.96852975957218,0.7841839495171605,0.4892733783789223,0.5588493245742879
3310,CropResidue,36.44426625242363,40.58330355886565,6.137285427244136,2.3111136044811564,71.82929430138228,0.5318666505028984,135,157,67,7.766460232230854,52.888962273581214,0.8081848461892254,0.5638350590820866,0.6032777126582108
3311,AgroByproduct,46.46530278021337,56.21568982715728,6.186168222774651,0.5261194784081609,84.08534264123026,0.60072617862571,85,127,100,1.3569631027572413,17.794402485752755,0.5865882694293354,0.1447294062207433,0.7362626464252774
3312,FoodWaste,49.85556722188826,72.91488934042549,5.515836576394217,3.1849036792907164,73.46312321621363,0.498641467732443,72,69,189,2.1689297987641125,60.281553399782396,0.44828025311308684,0.43674350739454726,0.46992503735461316
3313,HorticWaste,49.84486849833951,48.356493007755645,7.861188920726945,3.3485343702428,75.99591184718152,0.8293468520589294,165,143,160,5.183215949421177,89.3384477981329,0.6213364984743898,0.5434151289568607,0.5608602954723487
3314,Manure,37.498880128452086,66.11840780684109,6.806946520815487,3.6103412786387494,71.31140544540264,0.533792383950573,71,144,142,2.720303717841072,78.41761406085662,0.7115457434042226,0.44287316263893595,0.5872461204543804
3315,AgroByproduct,54.206307145835154,72.1529190918652,6.280783453332272,4.360091821152825,86.07437240848645,0.8766770161879394,82,179,107,3.770110668860436,30.697824192307642,0.5021945287682423,0.5547201351783351,0.5126895707586284
3316,CropResidue,57.278443151364534,61.17631636657738,7.103815275370115,3.5665232707489825,59.86619638107915,0.481194351083434,126,129,168,4.038477015944206,16.24598709126275,0.3815201747913401,0.528653160660323,0.4993212037293961
3317,PaperResidue,42.40036632980656,61.4842914921604,6.720817401949352,3.03658302303649,72.34325905171471,0.24456920624559064,76,60,80,4.610534199412939,91.72096092281372,0.5411397459014682,0.525943617731026,0.4752022658638547
3318,AgroByproduct,34.679292028779756,43.530725995149425,7.8810696292884375,2.599887211948785,70.17070215036469,0.6132577231171692,117,158,83,6.161227457201909,93.99637805209103,0.8573579092525895,0.4977032973074703,0.6579441874122619
3319,AgroByproduct,46.002825145417454,54.011063648147115,6.18573393779233,5.1001859918371935,69.23279442844385,0.7706975139798983,77,183,155,2.9325047272240345,23.445638115935253,0.6525993124970485,0.5849844265906674,0.5119685731118462
3320,AgroByproduct,66.60076248063167,62.43287349691316,6.886899209897911,2.7633294448454913,63.407859375816216,0.28494253623238514,60,139,117,5.995322903770401,82.639290887436,0.2504806801522681,0.5051020626285143,0.6119677807638991
3321,AgroByproduct,34.41702432124447,31.47647826976453,7.680350330275946,4.910440189106113,88.20787702975608,0.5954597356863749,80,135,119,6.19651361668439,13.732029874852891,0.8930553170212953,0.6915726097178407,0.5665250340051653
3322,Manure,39.738366970331704,26.303950353523376,6.147656597543518,1.8182745478995939,71.38843755160612,0.19796136167681372,52,171,141,3.723996672320382,56.78552138670076,0.6857089195685562,0.33117275420364717,0.7564783718979736
3323,PaperResidue,45.57434060297635,57.702082777590796,6.630983623685446,2.188412722272851,67.77286018056763,0.6455549210461996,136,192,98,4.995053106827152,62.48927366426555,0.611873329001385,0.4696822183620891,0.5251751983311759
3324,PaperResidue,50.41664024515938,65.68222221346281,5.97791538039346,3.2599386137558852,82.93367165395658,0.1831437382410575,70,182,103,4.4420088467702605,64.78951592701775,0.3665596923503591,0.5382368829002085,0.4556386248852801
3325,PaperResidue,25.144200064794056,61.32165241970352,6.305313621372226,0.2,74.92694728783977,0.41135944832207433,123,95,130,7.591136873076538,92.55696237407665,0.891774018637576,0.4013342994070368,0.617356695160593
3326,FoodWaste,58.05887694300174,35.682444940447546,5.756596236605748,2.2604098576773834,57.74916672486171,0.12940873314674128,199,118,157,4.977985003637514,82.89949322546133,0.34468398107046494,0.46504192577618875,0.5906146172352357
3327,HorticWaste,57.9229194868142,76.5531760128686,6.15148991007481,3.697861865391138,55.72661041167772,0.30993401678189275,60,171,144,1.5656039792081144,45.96560505036281,0.2775542399480174,0.4368653046695658,0.48700055470470593
3328,PaperResidue,40.75206359209272,61.5531211696718,5.952298021157413,2.119330379488012,73.58522604218051,0.49274166802166364,118,88,89,5.130341370419606,55.60353998109433,0.648128950496498,0.4689986663480695,0.5209272386862558
3329,AgroByproduct,70.0,74.56041022461233,6.465700392969852,2.499516934154183,80.32158673253417,0.23091404176504354,191,105,146,2.7729864645518956,65.36483523839044,0.18353368039772947,0.362280070266878,0.6009033328430662
3330,AgroByproduct,57.27705382925792,50.42023027370038,7.777672450315676,0.9208655383947617,74.06726470317656,0.5407184594869116,117,57,103,3.1809688385595756,89.83658733742782,0.43165990446814123,0.24602512631221424,0.7281162625328612
3331,PaperResidue,56.744499329882075,63.97510908141936,7.223973709700012,2.0925964688494143,60.70514458894482,0.09572092992756336,132,58,143,3.976947368756718,20.650820645795335,0.2630563826691076,0.42351856539916144,0.5174199583946906
3332,PaperResidue,56.87553189781012,67.80582003931913,8.037709802569182,1.677018070209301,84.30471411015448,0.4602669131142646,93,177,167,1.6870280257168222,27.524693806635817,0.3595409262612886,0.30301505681515595,0.5305374564108967
3333,AgroByproduct,56.5871605870804,75.06783262186423,6.69016047215865,3.2527345239096443,67.05661042568936,0.651782581966354,79,89,168,1.1502884833932492,21.81433486855846,0.39827881759317774,0.3641970284530505,0.5622276085607892
3334,FoodWaste,44.780905117177205,73.79964963626172,6.282362291429414,3.3079219242134412,95.0,0.4809094155768932,74,112,157,2.204010027056033,25.717687239675882,0.5290363752422096,0.4483105363657214,0.46200460451680453
3335,CropResidue,43.790400048671465,47.99938979279869,6.898201538794979,1.7044874666601724,73.35743727226208,0.13257039797847053,137,197,197,3.513759200266854,73.49755549967928,0.5208597156701538,0.3538065922316881,0.618776847081394
3336,CropResidue,35.564299322798384,58.26330582853283,6.513980234318732,1.5528361351482562,79.94883881751336,0.6900493387902675,187,125,155,5.317686109374911,45.611541089112606,0.819512385642962,0.40881624036391384,0.6058315815855215
3337,PaperResidue,39.22628229770312,52.15184181526032,7.328538933900477,4.061187528966923,86.16619236989544,0.2150756420914417,112,101,86,2.797995899794145,71.38253219575935,0.6235338062184674,0.5433571403228573,0.44263693992113323
3338,Manure,41.89102317714481,62.14442475010444,5.796386331489976,1.1815405629285445,77.69948821738178,0.8222531110160132,71,104,143,6.8676024231106965,44.98993134903672,0.7225344979322504,0.3959968044440298,0.7166341223533639
3339,PaperResidue,45.65460050189767,38.43652924856795,6.942122881401178,3.2808664169402806,74.39184277825936,0.8529472394138572,102,125,140,4.9677239108785916,78.86105447196182,0.7304026265880957,0.5596951814029706,0.50908362065585
3340,PaperResidue,60.982960475035036,36.151454948667435,8.203004350494213,2.5388223444941453,82.3119686738358,0.7308982484872212,74,83,119,6.397310253016779,71.78893774003726,0.4982251470617045,0.5514676631959746,0.5507559728779579
3341,CropResidue,25.0,85.0,6.263069619556284,3.614417269737023,71.98069465681473,0.5952837081517707,166,104,128,5.003032473578281,18.877018702580287,0.8776446934004463,0.5688151569039375,0.4492791365131489
3342,AgroByproduct,58.44934276077613,85.0,6.647112278457406,2.701700014778303,76.97016731601703,0.3967711039851041,146,154,190,3.1168843002734703,34.856592955325716,0.2732063462884798,0.392024829158447,0.5699149992610849
3343,PaperResidue,34.88124021473814,77.4886893261945,5.618248717540175,1.9704102152283594,73.12436700886695,0.4571340363364627,63,80,95,3.2020506609916364,49.48967163269574,0.7048710585678772,0.3842777510562163,0.49650211058619304
3344,AgroByproduct,43.954801565562136,67.26331738528549,7.887513984719286,1.3352601225817367,75.36168676738033,0.301956444530247,182,194,95,1.3635166729250185,65.40459841333693,0.5107159920806192,0.21240355211649958,0.6737103591003422
3345,AgroByproduct,37.756021435383985,71.63198431499401,6.921425901267808,1.3602536227103257,83.34244216878993,0.5488018901978029,152,96,147,4.430606493751217,61.632135933944284,0.6944368052421681,0.3295022120748644,0.6637233502344956
3346,Manure,63.542769094656634,71.67277313315742,6.583952230086249,1.2384127158419909,62.90890522689433,0.6816883629659986,89,177,167,6.031028321871458,48.20227446479036,0.3588693260881038,0.3693646217236789,0.6947338179415856
3347,AgroByproduct,40.00042229034096,84.82031899826927,7.037938080956678,2.386786833789663,70.38474816546228,0.8201039198532986,92,168,107,7.166869730759556,22.97415741997444,0.691561773154364,0.5176565177192886,0.5860200203139783
3348,CropResidue,50.214479266292116,52.61232164152154,6.943179880006119,3.3115602502624224,69.94485564291007,0.14789968464990405,192,78,164,7.922056742744136,51.2346075347139,0.3983293068313936,0.6530404820414404,0.5291973442038358
3349,FoodWaste,50.732666782762344,48.635626256703304,6.439360618888777,1.5829890986006665,84.80776804424264,0.4628396391096785,121,195,173,1.3777638669026457,98.08342764765179,0.4967708920217282,0.2735819032255714,0.5985792925565602
3350,FoodWaste,33.399932498794406,59.77210091736519,5.876320895137815,1.4650888351057996,73.68399653833883,0.5071099124913532,70,186,70,6.173183467470938,44.16480410943211,0.8002261948118751,0.4435851162889768,0.5822013564099796
3351,HorticWaste,44.03229647861559,68.9328540869316,7.123128687857612,2.679320846162035,65.72138338083568,0.42433787265176515,176,196,178,5.01847226028267,91.4876807890326,0.5409321036925413,0.4814694469407697,0.5531682495180351
3352,PaperResidue,57.043262631070505,56.17736617907513,7.0118648038787414,3.890656268576984,55.25973622905083,0.7334628045566408,130,108,129,3.08678547835764,51.69993697980078,0.4746276024559474,0.5399758111531602,0.44311245421300055
3353,CropResidue,36.267651891570175,51.710415315484966,6.689812568987053,3.272577411090295,86.41605199795178,0.6993020264765155,54,54,72,5.3346036277407745,12.126933599537288,0.828451674726365,0.5527624202978036,0.5329502988145153
3354,AgroByproduct,53.289656094812685,81.55853901237909,6.755557337896561,2.40858454631987,74.83934320773298,0.4973289595696827,163,57,88,1.3362833834668955,82.41832484447221,0.3719874844399886,0.30082600573999774,0.5914536946592484
